#key	name	year	genre	developer	players
Disney-Pixar A Bug's Life (USA)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar A Bug's Life - Atelier de Jeux (France)	Disney / Pixar : A Bug's Life, Activity Center	1999	Educational	Kids Revolution	1
Disney-Pixar A Bug's Life - Disney's Activity Centre (Europe)	Disney / Pixar : A Bug's Life, Activity Center	1999	Educational	Kids Revolution	1
Disney-Pixar A Bug's Life - Disneys Malen und Spielen (Germany)	Disney / Pixar : A Bug's Life, Activity Center	1999	Educational	Kids Revolution	1
Disney-Pixar A Bug's Life - Megaminimondo (Italy)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Bichos - Una Aventura en Miniatura (Spain)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Bottega dei Giochi - A Bug's Life Megaminimondo (Italy)	Disney / Pixar : A Bug's Life, Activity Center	1999	Educational	Kids Revolution	1
Disney-Pixar Buzz Lightyear - Guardianes del Espacio (Spain)	Disney•Pixar Buzz Lightyear of Star Command	2000	Platform	Traveller's Tales	1
Disney-Pixar Buzz Lightyear da Comando Stellare (Italy)	Disney•Pixar Buzz Lightyear of Star Command	2000	Platform	Traveller's Tales	1
Disney-Pixar Buzz Lightyear of Star Command (USA)	Disney•Pixar Buzz Lightyear of Star Command	2000	Platform	Traveller's Tales	1
Disney-Pixar Captain Buzz Lightyear - Star Command (Germany)	Disney•Pixar Buzz Lightyear of Star Command	2000	Platform	Traveller's Tales	1
Disney-Pixar Das grosse Krabbeln (Germany)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Die Monster AG - Schreckens-Insel (Germany)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Een Luizenleven (Netherlands)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Ett smakryps liv (Sweden)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Graes-Rodderne (Denmark)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Les Aventures de Buzz L'Eclair (France)	Disney•Pixar Buzz Lightyear of Star Command	2000	Platform	Traveller's Tales	1
Disney-Pixar Monsterbedriften - Skrekkoya (Norway)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsterit Oy - Saeikkysaari (Finland)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters & Co. - L'Isola dello Spavento (Italy)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters en Co. - Schrik Eiland (Netherlands)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters, Inc. - Monstros e Companhia - Ilha Assustadora (Portugal)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters, Inc. - Scare Island (Europe)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters, Inc. - Scream Team (USA)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters, Inc. - Skraemmaroen (Sweden)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monsters, Inc. - Skraemmeoen (Denmark)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monstres & Cie - L'ile de l'Epouvante (France)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Monstruos, S.A. - Isla de los Sustos (Spain)	Disney•Pixar Monsters, Inc. Scream Team	2001	Platform	Artificial Mind & Movement	1
Disney-Pixar Oetoekaen elaemaeae (Finland)	Disney•Pixar A Bug's Life	1998	Platform	Traveller's Tales	1
Disney-Pixar Sma-kryp (Norway)	Disney / Pixar : A Bug's Life, Activity Center	1999	Educational	Kids Revolution	1
Disney-Pixar Toy Story 2 - Buzz l'Eclair a la Rescousse ! (France)	Disney•Pixar Toy Story 2 : Buzz Lightyear to the Rescue!	1999	Platform	Traveller's Tales	1
Disney-Pixar Toy Story 2 - Buzz Lightyear al Rescate! (Spain)	Disney•Pixar Toy Story 2 : Buzz Lightyear to the Rescue!	1999	Platform	Traveller's Tales	1
Disney-Pixar Toy Story 2 - Buzz Lightyear eilt zur Hilfe! (Germany)	Disney•Pixar Toy Story 2 : Buzz Lightyear to the Rescue!	1999	Platform	Traveller's Tales	1
Disney-Pixar Toy Story 2 - Buzz Lightyear to the Rescue! (USA)	Disney•Pixar Toy Story 2 : Buzz Lightyear to the Rescue!	1999	Platform	Traveller's Tales	1
Disney-Pixar Toy Story 2 - Woody e Buzz alla riscossa! (Italy)	Disney•Pixar Toy Story 2 : Buzz Lightyear to the Rescue!	1999	Platform	Traveller's Tales	1
Disney-Pixar Toy Story Racer (USA)	Disney•Pixar Toy Story Racer	2001	Racing, Driving	Traveller's Tales	1-2
Disneyn Aladdin - Nasiran Kosto (Finland)	Disney's Aladdin in Nasira's Revenge	2001	Platform	Argonaut Games	1
Disneyn Atlantis - Kadonnut Kaupunki (Finland)	Disney's Atlantis : The Lost Empire	2001	Platform	Eurocom	1
Disneyn Keisarin Uudet Kuviot (Finland)	Disney's The Emperor's New Groove	2000	Platform	Argonaut Software	1
Disneyn Peter Pan - Seikkailu Mika-Mika-Maassa (Finland)	Peter Pan in Disney's Return to Never Land	2002	Platform	Sony Computer Entertainment	1
Disneyn Tarzan (Finland)	Disney's Tarzan	1999	Platform	Eurocom Developments	1
Disneys Action Spil med Herkules (Denmark)	Disney's Hercules Action Game	1997	Platform	Eurocom	1
Disneys Aladdin - Nasiras haemnd (Sweden)	Disney's Aladdin in Nasira's Revenge	2001	Platform	Argonaut Games	1
Disneys Aladdin - Nasiras Haevn (Denmark)	Disney's Aladdin in Nasira's Revenge	2001	Platform	Argonaut Games	1
Disneys Aladdin - Nasiras Hevn (Norway)	Disney's Aladdin in Nasira's Revenge	2001	Platform	Argonaut Games	1
Disneys Aladdin - Nasiras Rache (Germany)	Disney's Aladdin in Nasira's Revenge	2001	Platform	Argonaut Games	1
Disneys Arielle 2 (Germany)	Disney's The Little Mermaid II	2000	Platform	Blitz Games	1
Disneys Atlantis - Das Geheimnis der verlorenen Stadt (Germany)	Disney's Atlantis : The Lost Empire	2001	Platform	Eurocom	1
Disneys Atlantis - Det Forsvundne Rige (Denmark)	Disney's Atlantis : The Lost Empire	2001	Platform	Eurocom	1
Disneys Atlantis - En Forsvunnet Verden (Norway)	Disney's Atlantis : The Lost Empire	2001	Platform	Eurocom	1
Disneys Der Koenig der Loewen - Simbas grosses Abenteuer (Germany)	Disney's The Lion King : Simba's Mighty Adventure	2000	Platform	Paradox Development	1
Disneys Der Schatzplanet (Germany)	Disney's Treasure Planet	2002	Platform	Magenta Software	1
Disneys Ein Koenigreich fuer ein Lama (Germany)	Disney's The Emperor's New Groove	2000	Platform	Argonaut Software	1
Disneys Et Kongerike for en Lama (Norway)	Disney's The Emperor's New Groove	2000	Platform	Argonaut Software	1
Disneys Hercules Action-Spiel (Germany)	Disney's Hercules Action Game	1997	Platform	Eurocom	1
Disneys Interaktive Abenteuer - Mulan (Germany)	Disney's Story Studio : Mulan	1999	Casual Game/Adventure/Puzzle	Disney Interactive	1-2
Disneys Kejsarens Nya Stil (Sweden)	Disney's The Emperor's New Groove	2000	Platform	Argonaut Software	1
Disneys Kejserens Nye Flip (Denmark)	Disney's The Emperor's New Groove	2000	Platform	Argonaut Software	1
Disneys Lilo & Stitch - Ballade pa Hawaii! (Denmark)	Disney's Lilo & Stitch	2002	Platform	Blitz Games	1
Disneys Lilo & Stitch - Hula Baluba! (Norway)	Disney's Lilo & Stitch	2002	Platform	Blitz Games	1
Disneys Lilo & Stitch - Trubbel i Paradiset (Sweden)	Disney's Lilo & Stitch	2002	Platform	Blitz Games	1
Disneys Lilo & Stitch - Zoff auf Hawaii (Germany)	Disney's Lilo & Stitch	2002	Platform	Blitz Games	1
Disneys Peter Pan - Aeventyr i landet Ingenstans (Sweden)	Peter Pan in Disney's Return to Never Land	2002	Platform	Sony Computer Entertainment	1
Disneys Peter Pan - Eventyr i Drommeland (Norway)	Peter Pan in Disney's Return to Never Land	2002	Platform	Sony Computer Entertainment	1
Disneys Peter Pan - Eventyr pa Onskeoen (Denmark)	Peter Pan in Disney's Return to Never Land	2002	Platform	Sony Computer Entertainment	1
Disneys Peter Pan - Rueckkehr nach Nimmerland (Germany)	Peter Pan in Disney's Return to Never Land	2002	Platform	Sony Computer Entertainment	1
Disneys Plys' Spil-og-Leg-Sted (Denmark)	Disney's Pooh's Party Game : In Search of the Treasure	2001	Casual Game	Doki Denki	1-4
Disneys Skatteplaneten (Denmark)	Disney's Treasure Planet	2002	Platform	Magenta Software	1
Disneys Skattkammarplaneten (Sweden)	Disney's Treasure Planet	2002	Platform	Magenta Software	1
Disneys Tarzan (Norway)	Disney's Tarzan	1999	Platform	Eurocom Developments	1
Disneys Tigerdyrets honningjagt (Denmark)	Disney Presents Tigger's Honey Hunt	2000	Platform	Doki Denki	1-4
Disneys Tiggers Honigjagd (Germany)	Disney Presents Tigger's Honey Hunt	2000	Platform	Doki Denki	1-4
Disruptor (USA)	Disruptor	1996	Shooter / FPV/Shooter	Insomniac Games	1
Diver's Dream (Europe) (En,Fr,De)	Diver's Dream	1998	Adventure	Konami	1
Divide, The - Enemies Within (USA)	The Divide : Enemies Within	1996	Platform	Radical Entertainment	1
Dodgem Arena (Europe)	Dodgem Arena	1998	Racing, Driving	Formula Game Development	1-2
DoDonPachi (Japan)	DoDonPachi	1998	Shoot'em Up / Vertical/Shoot'em Up	Cave	1-2
Dog Master, The (Japan)	The Dog Master	2003	Educational	Visit	1
Dokapon! Ikari no Tekken (Japan)	Dokapon! Ikari No Tetsuken	1998	Board game	Tycoon	1-4
Doki Doki On Air (Japan)	Doki Doki On Air	1998	Simulation / Life/Simulation	Bottom Up Interactive	1
Doki Doki On Air 2 (Japan)	Doki Doki On Air 2	1999	Simulation / Life/Simulation	Dream Japan	1
Doki Doki Poyatchio!! (Japan)	Doki Doki Poyatchio!!	1998	Role Playing Game	Zero System	1
Doki Doki Pretty League (Japan)	Doki Doki Pretty League	1997	Sports / Baseball/Sports	Xing Entertainment	1
Doki Doki Pretty League - Lovely Star (Japan)	Doki Doki Pretty League : Lovely Star	2001	Adventure	Xing Entertainment	1
Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 1)	Doki Doki Pretty League : Nekketsu Otome Seishunki	1998	Sports / Baseball/Sports	Xing Entertainment	1
Doki Doki Shutter Chance - Koi no Puzzle o Kumitatete (Japan)	Doki Doki Shutter Chance : Koi no Puzzle wo Kumitatete	1997	Puzzle	Nippon Ichi Software	1-2
Dokiou-ki (Japan)	Doki Oki	1995	Adventure	Banpresto	1
Doko Demo Hamster - Bi! Click Tankentai (Japan)	Doko Demo Hamster : Bi! Click Tanken-tai	2002	Adventure/Casual Game	BEC	1
Doko Demo Hamster 2 (Japan)	Dokodemo Hamster 2	2000	Simulation/Casual Game	BEC	1
Doko Demo Hamster 4 - Doki Doki Sugoroku Daibouken! (Japan)	Dokodemo Hamster 4	2001	Board game	Atelier Double	1-2
Doko Demo Issho (Japan)	Doko Demo Issyo	1999	Simulation	Sony Computer Entertainment	1
Doko made mo Aoku... (Japan)	Dokomademo Aoku...	2002	Adventure	EJ	1
Dolphin's Dream (Japan)	Diver's Dream	1998	Adventure	Konami	1
Dome no Yabou 2 - The Race of Champions (Japan)	Dome no Yabou 2 : The Race of Champions	2000	Simulation/Strategy	OZ Club (Escot)	1
Domino-kun o Tomenai de. (Japan)	No One Can Stop Mr. Domino	1998	Puzzle	Artdink	1
DonPachi (Japan)	DonPachi	1996	Shoot'em Up / Vertical/Shoot'em Up	Cave	1-2
Doom (USA)	Doom	1995	Shooter / FPV/Shooter	Williams Entertainment	1-2
Doraemon - Nobita to Fukkatsu no Hoshi (Japan)	Doraemon : Nobita to Fukkatsu no Hoshi	1996	Platform	SAS Sakata	1
Doraemon 2 - SOS! Otogi no Kuni (Japan)	Doraemon 2 : SOS! Otogi no Kuni	1997	Platform	Pre-Stage	1
Doraemon 3 - Makai no Dungeon (Japan)	Doraemon 3 : Makai no Dungeon	2000	Role Playing Game	Epoch	1
Dosukoi Densetsu (Japan)	Dosukoi Densetsu	1999	Sports/Simulation	KSS	1
Dotchi de Ball! (Japan)	XS Junior League Dodgeball	2003	Sports / Dodgeball/Sports	Yumedia	1-2
Dotchi Mecha! (Japan)	Docchi Mecha!	2000	Strategy	Sony Computer Entertainment	1-2
Dotsubo-chan (Japan)	Dotsubo-chan	2000	Quiz/Quiz / Japanese	3 Spirits	1
Double Dragon (Japan)	Double Dragon	1996	Fighting	Tecmo	1-2
Doubutsu Chara Navi Uranai 2 - Kosei Shinrigaku + Ren'ai Uranai Puzzle (Japan)	Doubutsu Chara Navi Uranai 2 : Kosei Shinrigaku + Ren'ai Uranai Puzzle	2003	Puzzle	Culture Brain	1
Douga de Puzzle da! Puppukupuu (Japan)	Douga de Puzzle Da! Puppukupuu	1995	Puzzle	Agenda	1-2
Doukyuu - Billiard Master (Japan)	Pool Hustler	1999	Sports / Pool/Sports	ASK Kodansha	1-2
Doukyuu Re-mix - Billiards Multiple (Japan)	Pool Academy	2000	Sports / Pool/Simulation/Sports	ASK Kodansha	1-8
Doukyuusei 2 (Japan, Asia)	Doukyuusei 2	1997	Adults/Adventure/Simulation	Elf	1
Doukyuusei Mahjong (Japan)	Doukyuusei Mahjong	2000	Mahjong/Adults/Asiatic board game	Yumedia	1
Downhill Snow (Japan)	Downhill Snow	1998	Sports / Skiing/Sports	Victor Interactive Software	1-2
Dr. Rin ni Kiite Mite! Koi no Happy Four Seasons (Japan)	Dr. Rin ni Kiite Mite! Koi no Happy Four Seasons	2002	Adventure	Will	1-2
Dr. Slump (Japan)	Dr. Slump	1999	Adventure/Role Playing Game	Bandai	1
Dracula - A Ressurreicao (Portugal) (Disc 1)	Dracula : The Resurrection	2001	Adventure	index+	1
Dracula - La Risurrezione (Italy) (Disc 1)	Dracula : The Resurrection	2001	Adventure	index+	1
Dracula - Resurreccion (Spain) (Disc 1)	Dracula : The Resurrection	2001	Adventure	index+	1
Dracula - Resurrection (France) (Disc 1)	Dracula : The Resurrection	2001	Adventure	index+	1
Dracula - The Last Sanctuary (USA) (Disc 1)	Dracula : The Last Sanctuary	2002	Adventure	Visual Impact	1
Dracula - The Resurrection (USA) (Disc 1)	Dracula : The Resurrection	2001	Adventure	index+	1
Dracula 2 - Die letzte Zufluchtsstaette (Germany) (Disc 1)	Dracula : The Last Sanctuary	2002	Adventure	Visual Impact	1
Dracula 2 - El Ultimo Santuario (Spain) (Disc 1)	Dracula : The Last Sanctuary	2002	Adventure	Visual Impact	1
Dracula 2 - L'Ultimo Santuario (Italy) (Disc 1)	Dracula : The Last Sanctuary	2002	Adventure	Visual Impact	1
Dracula 2 - Le Dernier Sanctuaire (France) (Disc 1)	Dracula : The Last Sanctuary	2002	Adventure	Visual Impact	1
Dracula 2 - The Last Sanctuary (Europe) (Disc 1)	Dracula : The Last Sanctuary	2002	Adventure	Visual Impact	1
Dragon Ball - Final Bout (Europe)	Dragon Ball : Final Bout	1997	Fighting	TOSE	1-2
Dragon Ball GT - Final Bout (USA)	Dragon Ball : Final Bout	1997	Fighting	TOSE	1-2
Dragon Ball Z - Idainaru Dragon Ball Densetsu (Japan)	Dragon Ball Z : Idainaru Dragon Ball Densetsu	1996	Fighting / 3D/Fighting	BEC	1-2
Dragon Ball Z - Ultimate Battle 22 (USA)	Dragon Ball Z : Ultimate Battle 22	2003	Fighting	TOSE	1-2
Dragon Drive - Tactics Break (Japan)	Dragon Drive : Tactics Break	2002	Role Playing Game	Bandai	1
Dragon Knight 4 (Japan)	Dragon Knight 4	1997	Tactical RPG/Role Playing Game	Elf	1
Dragon Money (Japan)	Dragon Money	1999	Board game	E.O. Imagination	1-4
Dragon Quest Characters - Torneko no Daibouken 2 - Fushigi no Dungeon (Japan)	Torneko : The Last Hope	2000	Role Playing Game	Enix	1
Dragon Quest IV - Michibikareshi Monotachi (Japan)	Dragon Quest IV : Michibikareshi Mono Tachi	2001	Role Playing Game	Heart Beat	1
Dragon Quest Monsters 1 & 2 - Hoshifuri no Yuusha to Bokujou no Nakamatachi (Japan)	Dragon Quest Monsters I & II	2002	Role Playing Game/Compilation	Enix	1-2
Dragon Quest VII - Eden no Senshitachi (Japan, Asia) (Disc 1)	Dragon Warrior VII	2001	Role Playing Game	Heart Beat	1
Dragon Seeds (USA)	Dragon Seeds	1998	Role Playing Game	Jaleco	1-2
Dragon Seeds - Saishuu Shinka Keitai (Japan)	Dragon Seeds	1998	Role Playing Game	Jaleco	1-2
Dragon Tales - Dragonseek (USA)	Dragon Tales : Dragonseek	2000	Adventure/Platform/Casual Game	Zed Two	1
Dragon Valor (USA) (Disc 1)	Dragon Valor	2000	Role Playing Game	Now Production	1
Dragon Warrior VII (USA) (Disc 1)	Dragon Warrior VII	2001	Role Playing Game	Heart Beat	1
Dragonbeat - Legend of Pinball (Japan)	Dragonbeat : Legend of Pinball	1997	Pinball	Map Japan	1
DragonHeart - Fire & Steel (USA)	DragonHeart : Fire & Steel	1996	Action / Adventure/Action	Funcom	1
Dragstars (Europe)	Dragstars	2002	Racing, Driving	Midas Interactive	1-2
Dream Circus (Japan)	The Dream Circus	1999	Casual Game/Strategy	Technic(TGL) Technical Group Laboratory	1-2
Dream Generation - Koi ka Shigoto ka!... (Japan)	Dream Generation - Koi Ka Shigoto Ka!...	1998	Adventure	Reindeer	1
Dream Story - Les Aventures de Tim et Lola (France)	40 Winks	1999	Platform	Eurocom	1
Dreams (Europe) (En,Fr,De,Es,It)	Dreams	1999	Platform	Cryo Interactive	1
Drift King Shutokou Battle - Tsuchiya Keiichi & Bandou Masaaki (Japan)	Shutokou Battle R	1997	Racing, Driving	Genki	1
Driver (Europe)	Driver : You Are the Wheelman	1999	Racing, Driving	Reflections Interactive	1
Driver - Sennyuu! Car Chase Daisakusen (Japan)	Driver : You Are the Wheelman	1999	Racing, Driving	Reflections Interactive	1
Driver - You Are the Wheelman (USA)	Driver : You Are the Wheelman	1999	Racing, Driving	Reflections Interactive	1
Driver 2 (USA) (Disc 1)	Driver 2	2000	Racing, Driving	Reflections Interactive	1-2
Driver 2 - Back on the Streets (Europe) (Disc 1)	Driver 2	2000	Racing, Driving	Reflections Interactive	1-2
Drug Store, The (Japan)	The Drug Store : MatsumotoKiyoshi de Okaimono!	1998	Simulation/Strategy	Human Entertainment	1
Drug Store, The - MatsumotoKiyoshi de Okaimono! (Japan)	The Drug Store : MatsumotoKiyoshi de Okaimono!	1998	Simulation/Strategy	Human Entertainment	1
Druid - Yami e no Tsuisekisha (Japan)	Druid : Yami e no Tsuisekisha	1998	Adventure/Role Playing Game	Synthetic Dimensions	1
Dschungelbuch, Das - Groove Party (Germany) (Demo)	Walt Disney's The Jungle Book : Rhythm n' Groove	2000	Music and Dancing	Ubisoft	2
DSF Fussball Manager 2001 (Germany)	Alex Ferguson's Player Manager 2001	2000	Simulation/Sports / Football (Soccer)/Sports	Anco	1
DSF Fussball Manager 2002 (Germany)	Alex Ferguson's Player Manager 2002	2002	Build And Management/Sports / Football (Soccer)/Sports/Simulation	Anco	1
Ducati World (Europe)	Ducati World : Racing Challenge	2001	Racing, Driving / Motorcycle/Racing, Driving	Attention To Detail (ATD)	1-2
Ducati World - Racing Challenge (USA)	Ducati World : Racing Challenge	2001	Racing, Driving / Motorcycle/Racing, Driving	Attention To Detail (ATD)	1-2
Duke Nukem (Europe)	Duke Nukem : Total Meltdown	1997	Shooter / FPV/Shooter	Aardvark Software	1-2
Duke Nukem - Land of the Babes (USA)	Duke Nukem : Land of the Babes	2000	Shooter / TPV/Shooter	n-Space	1-2
Duke Nukem - Time to Kill (USA)	Duke Nukem : Time to Kill	1998	Shooter / FPV/Shooter	n-Space	1-2
Duke Nukem - Total Meltdown (USA)	Duke Nukem : Total Meltdown	1997	Shooter / FPV/Shooter	Aardvark Software	1-2
Dukes of Hazzard II, The - Daisy Dukes It Out (USA)	The Dukes of Hazzard II : Daisy Dukes It Out	2000	Racing, Driving	Sinister Games	1-2
Dukes of Hazzard, The - Racing for Home (USA)	The Dukes of Hazzard : Racing for Home	1999	Racing, Driving	Sinister Games	1-2
Dune (Spain)	Dune 2000	1999	Strategy	Westwood Studios	1-2
Dune 2000 (USA)	Dune 2000	1999	Strategy	Westwood Studios	1-2
Dungeon Creator (Japan) (Disc 1)	Dungeon Creator	1996	Role Playing Game	Electronic Arts	1
Dungeon Shoutenkai - Densetsu no Ken Hajime mashita (Japan)	Dungeon Shoutenkai : Densetsu no Ken Hajime mashita	1998	Simulation/Role Playing Game	Kinotrope	1
DX Hyakunin Isshu (Japan)	DX Hyakunin Isshu	2001	Asiatic board game	Alpha Unit	1-4
DX Monopoly (Japan)	DX Monopoly	2000	Board game	Takara	1-5
DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan (Japan)	DX Nihon Tokkyuu Ryokou Game : Let's Travel in Japan	1996	Board game	Takara	1-5
DX Okuman Chouja Game - The Money Battle (Japan)	DX Okuman Chouja Game - The Money Battle	1996	Board game	OeRSTED	1-4
DX Okuman Chouja Game II - The Money Battle (Japan)	DX Okuman Chouja Game II - The Money Battle	1998	Board game/Casual Game	OeRSTED	1-4
DX Shachou Game (Japan)	DX Shachou Game	1999	Board game	Takara	1-4
Dynamite Boxing (Japan)	Contender	1998	Sports / Boxing/Sports	Victor Interactive Software	1-2
Dynamite Soccer 2000 (Japan)	Dynamite Soccer 2000	2000	Sports / Football (Soccer)/Sports	A-Max	1-2
Dynamite Soccer 2002 (Japan)	Dynamite Soccer 2002	2002	Sports / Football (Soccer)/Sports	A-Max	1-2
Dynamite Soccer 2004 Final (Japan)	Dynamite Soccer 2004 Final	2004	Sports / Football (American)/Sports	A-Max	1-4
Dynamite Soccer 98 (Japan, Asia)	Dynamite Soccer 98	1998	Sports / Football (Soccer)/Sports	A-Max	1-2
Dynasty Warriors (USA)	Dynasty Warriors	1997	Fighting	OMEGA Force	1-2
E.T. the Extra-Terrestrial - Interplanetary Mission (USA)	E.T. the Extra-Terrestrial : Interplanetary Mission	2001	Adventure	Santa Cruz Games	1
EA Sports Superbike 2000 (USA)	Superbike 2000	2000	Racing, Driving / Motorcycle/Racing, Driving	Milestone	1-2
EA Sports Supercross (USA)	Supercross	2000	Racing, Driving	Page 44	1-2
EA Sports Supercross 2000 (USA)	Supercross 2000	1999	Racing, Driving / Motorcycle/Racing, Driving	MBL Research	1-2
Eagle One - Harrier Attack (USA) (En,Fr,Es)	Eagle One : Harrier Attack	2000	Shooter	Glass Ghost	1-2
Earthworm Jim 2 (Europe)	Earthworm Jim 2	1996	Platform	Screaming Pink	1
East End x Yuri - Eexy Life (Japan)	East End X Yuri / Eexy Life	1996	Music and Dancing	Sony Computer Entertainment	1
Easter Bunny's Big Day (USA)	Easter Bunny's Big Day	2003	Puzzle	Seven Computerized Creations	1-2
Eberouge (Japan) (Disc 1)	Eberouge	1997	Simulation / Life/Simulation	Japan Media Programming	1
Eberouge 2 (Japan)	Eberouge 2	1999	Simulation	Takara	1
Eberouge Special - Koi to Mahou no Gakuen Seikatsu (Japan)	Eberouge Special - Koi To Mahou No Gakuen Seikatsu	1998	Simulation / Life/Simulation	Takara	1
Ebisu Yoshikazu no Ooana Kyoutei (Japan)	Ebisu Yoshikazu no Ooana Kyoutei	1996	Racing, Driving	SETA	1
Echo Night (USA)	Echo Night	1999	Adventure	FromSoftware	1
Echo Night 2 - Nemuri no Shihaisha (Japan)	Echo Night #2 : Nemuri no Shihaisha	1999	Adventure	FromSoftware	1
Econo Kids - Ta ga Tame ni Kane wa Naru (Japan)	Econo Kids : Ta ga Tame ni Kane wa Naru	1997	Board game	Technic(TGL) Technical Group Laboratory	1-4
Ecsaform (Japan) (Disc 1)	Ecsaform	1999	Role Playing Game	Emotion	1
ECW Anarchy Rulz (USA)	ECW Anarchy Rulz	2000	Sports / Wrestling/Sports / Fighting/Fighting/Sports	Acclaim Entertainment	1-4
ECW Hardcore Revolution (USA)	ECW Hardcore Revolution	2000	Sports / Wrestling/Sports / Fighting/Sports/Fighting	Acclaim Entertainment	1-4
Efficus - Kono Omoi o Kimi ni... (Japan)	Efficus : Kono Omoi wo Kimi ni...	1998	Adventure	Genki	1
Egg (Japan)	Egg	1998	Puzzle/Strategy	Toshiba EMI	1-4
Eggs of Steel - Charlie's Eggcellent Adventure (USA)	Eggs of Steel : Charlie's Eggcellent Adventure	1998	Platform	Rhythm & Hues	1
Egipto II - La Profecia de Heliopolis (Spain)	Egypt II: The Heliopolis Prophecy	2001	Adventure	Cryo Interactive	1
Egypt 1156 A.C. - L'Enigma della Tomba Reale (Italy)	Egypt 1156 B.C. : Tomb of the Pharaoh	1999	Adventure	Cryo Interactive	1
Egypt 1156 B.C. - Tomb of the Pharaoh (Europe) (En,Es,Nl,Sv)	Egypt 1156 B.C. : Tomb of the Pharaoh	1999	Adventure	Cryo Interactive	1
Egypt II - Die Prophezeiung von Helipolis (Germany)	Egypt II: The Heliopolis Prophecy	2001	Adventure	Cryo Interactive	1
Egypt II - La Profezia di Heliopolis (Italy)	Egypt II: The Heliopolis Prophecy	2001	Adventure	Cryo Interactive	1
Egypt II - La Prophetie d'Heliopolis (France)	Egypt II: The Heliopolis Prophecy	2001	Adventure	Cryo Interactive	1
Egypt II - The Heliopolis Prophecy (Europe)	Egypt II: The Heliopolis Prophecy	2001	Adventure	Cryo Interactive	1
Egypte 1156 AV. J.-C. - L'Enigme de la Tombe Royale (France)	Egypt 1156 B.C. : Tomb of the Pharaoh	1999	Adventure	Cryo Interactive	1
Ehrgeiz - God Bless the Ring (USA)	Ehrgeiz : God Bless the Ring	1999	Fighting	Dreamfactory	1-2
Eikan wa Kimi ni 4 (Japan)	Eikan wa Kimi ni 4	1999	Simulation/Sports / Baseball/Sports	Artdink	1-2
Eikou no Fairway - Virtual Golf Simulation (Japan)	The Final Round	1996	Sports / Golf/Sports	Konami	1-4
Einhaender (USA)	Einhänder	1998	Shoot'em Up / Horizontal/Shoot'em Up	Squaresoft	1
Eisei Meijin (Japan)	Eisei Meijin	1995	Shougi/Asiatic board game	KCET	1-2
Eisei Meijin II (Japan)	Eisei Meijin II	1996	Shougi/Asiatic board game	KCET	1-2
Eisei Meijin III - Game Creator Yoshimura Nobuhiro no Zunou (Japan)	Eisei Meijin III : Game Creator Yoshimura Nobuhiro no Zunou	1999	Shougi/Asiatic board game	KCET	1-2
Eithea (Japan) (Disc 1)	Eithea	2001	Role Playing Game	Atlus	1
Eko Eko Azarak - Wizard of Darkness (Japan)	Eko Eko Azaraku : Wizard of Darkness	1995	Adventure	Polygram	1
Elan (Japan)	Elan	1999	Adventure/Simulation	Visco	1
Elan Plus (Japan)	Elan Plus	2000	Simulation/Adventure	Visco	1
Elder Gate (Japan)	Elder Gate	2000	Role Playing Game	Konami	1
Elemental Gearbolt (USA)	Elemental Gearbolt	1998	Lightgun Shooter	Alfa System	1-2
Elemental Pinball (Europe)	Elemental Pinball	2003	Pinball	DigiCube	1
Elf Masters presente Formula Karts - Special Edition (France)	Formula Karts : Special Edition	1997	Racing, Driving	Telstar	1-2
