#name	crc	size	key
Action Man - Mission Xtreme (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (EDC)	d0fe6b50	140	Action Man - Mission Xtreme (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)
Action Man - Operation Extreme (USA)	cf924cc1	102	Action Man - Operation Extreme (USA)
Activision Classics (USA)	5e1fd6ba	339	Activision Classics (USA)
Actua Golf (Europe) (En,Fr,De)	dc8424ff	230	Actua Golf (Europe) (En,Fr,De)
Actua Golf (Japan)	f0a253e7	206	Actua Golf (Europe) (En,Fr,De)
Actua Golf 2 (Europe)	fc7af053	327	Actua Golf 2 (Europe)
Actua Golf 3 (Europe)	f649a1db	327	Actua Golf 3 (Europe)
Actua Ice Hockey (Europe) (En,Fr,De,Sv,Fi)	6002db46	254	Actua Ice Hockey (Europe) (En,Fr,De,Sv,Fi)
Actua Ice Hockey (Japan)	ad98a513	218	Actua Ice Hockey (Europe) (En,Fr,De,Sv,Fi)
Actua Ice Hockey 2 (Europe)	97a06a2f	224	Actua Ice Hockey 2 (Europe)
Actua Pool (Europe)	96021278	2604	Actua Pool (Europe)
Actua Soccer (Europe) (En,Fr)	50a0af50	228	Actua Soccer (Europe) (En,Fr)
Actua Soccer (Europe) (En,Fr) (Rev 1)	78deba2d	244	Actua Soccer (Europe) (En,Fr)
Actua Soccer (Japan)	79603450	210	Actua Soccer (Europe) (En,Fr)
Actua Soccer - Club Edition (Europe)	72d15de8	372	Actua Soccer - Club Edition (Europe)
Actua Soccer 2 (Europe) (En,Fr)	f568de1b	232	Actua Soccer 2 (Europe) (En,Fr)
Actua Soccer 2 (Germany) (En,De)	458b706a	234	Actua Soccer 2 (Europe) (En,Fr)
Actua Soccer 2 (Italy)	ec3d11ad	214	Actua Soccer 2 (Europe) (En,Fr)
Actua Soccer 3 (Europe)	8009b00b	216	Actua Soccer 3 (Europe)
Actua Soccer 3 (France)	0390cec9	216	Actua Soccer 3 (Europe)
Actua Soccer 3 (Germany)	e9323122	218	Actua Soccer 3 (Europe)
Actua Soccer 3 (Italy)	b3560e27	214	Actua Soccer 3 (Europe)
Actua Tennis (Europe)	885f4a06	212	Actua Tennis (Europe)
Actua Tennis (Europe) (Fr,De)	7f88e621	228	Actua Tennis (Europe)
Addie no Okurimono - To Moze from Addie (Japan)	549fee82	546	Addie no Okurimono - To Moze from Addie (Japan)
Addie no Okurimono - To Moze from Addie (Japan) (Otameshi-ban)	62486ec2	450	Addie no Okurimono - To Moze from Addie (Japan)
Adiboo & Paziral's Secret (Europe) (En,Fr,De,Es,It)	5a147324	117	Adiboo & Paziral's Secret (Europe) (En,Fr,De,Es,It)
Adibou et l'Ombre Verte (France)	056e2737	98	Adibou et l'Ombre Verte (France)
Adidas Power Soccer (Europe) (En,Fr,De,Es,It)	855c07d2	538	Adidas Power Soccer (USA)
Adidas Power Soccer (UK) (En,Fr,De,Es,It) (Demo)	c5a82315	550	Adidas Power Soccer (USA)
Adidas Power Soccer (USA)	7d82f282	458	Adidas Power Soccer (USA)
Adidas Power Soccer + Resident Evil + Shellshock + Descent (Europe)	c639b41e	465	Adidas Power Soccer + Resident Evil + Shellshock + Descent (Europe)
Adidas Power Soccer 2 (Europe) (Demo)	1e08e240	103	Adidas Power Soccer 2 (Europe) (En,Fr,De,Es,It,Nl)
Adidas Power Soccer 2 (Europe) (En,Fr,De,Es,It,Nl)	276a17c4	270	Adidas Power Soccer 2 (Europe) (En,Fr,De,Es,It,Nl)
Adidas Power Soccer 98 (Europe) (En,Fr,De,Es,It,Nl)	361909e3	117	Adidas Power Soccer 98 (USA)
Adidas Power Soccer 98 (France) (Demo)	28e63384	104	Adidas Power Soccer 98 (USA)
Adidas Power Soccer 98 (Germany) (Demo)	87d58211	105	Adidas Power Soccer 98 (USA)
Adidas Power Soccer 98 (USA)	cad3401e	94	Adidas Power Soccer 98 (USA)
Adidas Power Soccer International '97 (Europe) (En,Fr,De,Es,It,Nl)	97809bc2	302	Adidas Power Soccer International '97 (Europe) (En,Fr,De,Es,It,Nl)
Adlib Ouji - ...to Fuyukai na Nakamatachi! (Japan)	2494d8c8	270	Adlib Ouji - ...to Fuyukai na Nakamatachi! (Japan)
Advan Racing (Japan)	786a33e3	210	Advan Racing (Japan)
Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (Europe)	19a59436	320	Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA)
Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA)	da574c2e	314	Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA)
Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA) (Demo)	37ddbff7	328	Advanced Dungeons & Dragons - Iron & Blood - Warriors of Ravenloft (USA)
Advanced V.G. (Japan)	ebe517e6	2418	Advanced V.G. (Japan)
Advanced V.G. (Japan) (Demo)	a51f1d55	2319	Advanced V.G. (Japan)
Advanced V.G. 2 (Japan)	2a5956ea	216	Advanced V.G. 2 (Japan)
Advanced V.G. 2 (Japan) (Demo)	32d26dc3	230	Advanced V.G. 2 (Japan)
Adventure of Little Ralph, The (Japan) (Demo)	bf5e9248	111	Adventure of Little Ralph, The (Japan) (Rev 1)
Adventure of Little Ralph, The (Japan) (Rev 1)	087f6236	112	Adventure of Little Ralph, The (Japan) (Rev 1)
Adventures of Lomax, The (USA)	d3a22ea4	3107	Adventures of Lomax, The (USA)
Aeon Flux (USA) (Proto) (1996-11-21)	8994454b	102	Aeon Flux (USA) (Proto) (1996-11-21)
Aerodive (Japan)	cf9170ae	82	Aerodive (Japan)
Afraid Gear (Japan)	916de743	1401	Afraid Gear (Japan)
Afraid Gear Another (Japan)	01a9ba2d	93	Afraid Gear Another (Japan)
Agent Armstrong (Europe) (En,Fr,De,Es)	db235923	2243	Agent Armstrong (Europe) (En,Fr,De,Es)
Agent Armstrong - Himitsu Shirei Daisakusen (Japan)	bd1f1cc4	2464	Agent Armstrong - Himitsu Shirei Daisakusen (Japan)
Agile Warrior - F-111X (Europe)	af0e2d64	1620	Agile Warrior - F-111X (USA)
Agile Warrior - F-111X (Japan)	88c170bc	1607	Agile Warrior - F-111X (USA)
Agile Warrior - F-111X (USA)	f2c992e1	1581	Agile Warrior - F-111X (USA)
Ah Nanjarin (Japan)	b6e1f5be	85	Ah Nanjarin (Japan)
Ai to Yuujou no Neko Monogatari. Jingle Cats - Love Para Daisakusen no Maki (Japan, Asia)	760aebe3	897	Ai to Yuujou no Neko Monogatari. Jingle Cats - Love Para Daisakusen no Maki (Japan, Asia)
Air Combat (Europe)	a76704ae	7164	Air Combat (USA)
Air Combat (Europe) (EDC)	abbbca9e	7542	Air Combat (USA)
Air Combat (USA)	6cb0aaa1	6975	Air Combat (USA)
Air Hockey (Europe)	6a973291	208	Air Hockey (USA)
Air Hockey (USA)	c2df3c01	82	Air Hockey (USA)
Air Management '96 (Japan)	293e12e8	4822	Air Management '96 (Japan)
Air Race (Europe)	151a6737	759	Air Race (Europe)
AirAssault - The Red Mercury Missions (Japan)	914e7cad	1522	Warhawk - The Red Mercury Missions (USA)
AirAssault - The Red Mercury Missions (Japan) (Demo)	6cf992d2	118	Warhawk - The Red Mercury Missions (USA)
AirGrave (Japan)	ffd182e9	3090	AirGrave (Japan)
AirRace Championship (Japan)	53fd7b94	226	AirRace Championship (Japan)
Aironauts (Europe) (En,Fr,De)	7efa0553	474	Aironauts (Europe) (En,Fr,De)
Airs, The (Japan)	600b2782	83	Airs, The (Japan)
Aishiau Koto Shika Dekinai (Japan)	025a5fa1	238	Aishiau Koto Shika Dekinai (Japan)
Aitakute... - Your Smiles in My Heart (Japan) (Disc 1)	4fa8d85d	797	Aitakute... - Your Smiles in My Heart (Japan) (Disc 1)
Aitakute... - Your Smiles in My Heart (Japan) (Disc 2)	47eeba3b	797	Aitakute... - Your Smiles in My Heart (Japan) (Disc 1)
Aitakute... - Your Smiles in My Heart (Japan) (Disc 3)	f6fc6626	797	Aitakute... - Your Smiles in My Heart (Japan) (Disc 1)
Aitakute... - Your Smiles in My Heart (Japan) (Disc 4)	0eab3db6	308	Aitakute... - Your Smiles in My Heart (Japan) (Disc 1)
Aitakute... - Your Smiles in My Heart - Oroshitate no Diary - Introduction Disc (Japan)	23206d85	374	Aitakute... - Your Smiles in My Heart (Japan) (Disc 1)
Akagawa Jirou - Majotachi no Nemuri - Fukkatsusai (Japan)	a0f955e7	284	Akagawa Jirou - Majotachi no Nemuri - Fukkatsusai (Japan)
Akagawa Jirou - Yasoukyoku (Japan)	dcdaab65	100	Akagawa Jirou - Yasoukyoku (Japan)
Akagawa Jirou - Yasoukyoku (Japan) (Shokai Genteiban)	95de3360	119	Akagawa Jirou - Yasoukyoku (Japan)
Akagawa Jirou - Yasoukyoku 2 (Japan)	8d1e964a	242	Akagawa Jirou - Yasoukyoku 2 (Japan)
Akazu no Ma (Japan)	3d06dea7	85	Akazu no Ma (Japan)
Akuji the Heartless (Europe) (En,Fr,De)	6d330bf9	381	Akuji the Heartless (USA)
Akuji the Heartless (USA)	1f1a2459	339	Akuji the Heartless (USA)
Akuji the Heartless (USA) (Trade Demo)	bcad348c	378	Akuji the Heartless (USA)
Akumajou Dracula X - Gekka no Yasoukyoku (Japan)	2b1804a1	296	Akumajou Dracula X - Gekka no Yasoukyoku (Japan)
Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (Rev 1)	cdc317bd	312	Akumajou Dracula X - Gekka no Yasoukyoku (Japan)
Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (Rev 2)	71617956	312	Akumajou Dracula X - Gekka no Yasoukyoku (Japan)
Albaria no Otome - Uruwashi no Seikishitachi (Japan)	99941f8d	274	Albaria no Otome - Uruwashi no Seikishitachi (Japan)
Alex Ferguson's Player Manager 2001 (Europe)	b8883e3e	672	Alex Ferguson's Player Manager 2001 (Europe)
Alex Ferguson's Player Manager 2002 (Europe)	28a4395e	672	Alex Ferguson's Player Manager 2002 (Europe)
Alexandra Ledermann 2 - Equitation Competition (France)	96f50203	121	Alexandra Ledermann 2 - Equitation Competition (France)
Alexi Lalas International Soccer (USA) (En,Fr,De,Es,It)	6200b2b7	121	Alexi Lalas International Soccer (USA) (En,Fr,De,Es,It)
Alfred Chicken (Europe) (Beta) (2001-12-03)	6a7c1bcb	941	Alfred Chicken (Europe) (En,Fr,De,Es,It)
Alfred Chicken (Europe) (Beta) (2002-02-07)	5c9da862	1638	Alfred Chicken (Europe) (En,Fr,De,Es,It)
Alfred Chicken (Europe) (En,Fr,De,Es,It)	5011b3ba	1737	Alfred Chicken (Europe) (En,Fr,De,Es,It)
Alice in Cyberland (Japan)	7816df95	92	Alice in Cyberland (Japan)
Alien Resurrection (Europe) (En,Fr,De,Es,It)	aacc72e6	534	Alien Resurrection (USA)
Alien Resurrection (USA)	d97017ce	454	Alien Resurrection (USA)
Alien Trilogy (Europe) (En,Fr,Es,It)	e9ed03e7	3388	Alien Trilogy (USA)
Alien Trilogy (France) (Demo)	7bd19bcd	474	Alien Trilogy (USA)
Alien Trilogy (Germany)	c4d4027c	3050	Alien Trilogy (USA)
Alien Trilogy (Japan)	e7c3bc2a	2998	Alien Trilogy (USA)
Alien Trilogy (USA)	5c405f2c	2946	Alien Trilogy (USA)
Alive (Japan) (Disc 1)	2dd8addc	88	Alive (Japan) (Disc 1)
Alive (Japan) (Disc 2)	2c858b0d	88	Alive (Japan) (Disc 1)
Alive (Japan) (Disc 3)	9a9e6b7d	88	Alive (Japan) (Disc 1)
All Music Dance! (Italy)	1b9abb2b	90	All Music Dance! (Italy)
All Star Action (Europe) (Disc 1)	4452d512	998	All Star Action (Europe) (Disc 1)
All Star Action (Europe) (Disc 2)	19048e91	998	All Star Action (Europe) (Disc 1)
All Star Boxing (Europe)	4e535f38	90	All Star Boxing (Europe)
All Star Racing (Europe)	a7d52b02	808	All Star Racing (USA)
All Star Racing (USA)	8f7bcff0	787	All Star Racing (USA)
All Star Racing 2 (Europe)	2a2e8cd8	822	All Star Racing 2 (USA)
All Star Racing 2 (USA)	7184a186	918	All Star Racing 2 (USA)
All Star Soccer (Europe) (En,Fr,De,It)	28eea9d0	246	All Star Soccer (Europe) (En,Fr,De,It)
All Star Soccer (Europe) (En,Fr,De,It) (Beta) (1997-05-26)	9738f0d7	263	All Star Soccer (Europe) (En,Fr,De,It)
All Star Tennis '99 (Europe) (Demo)	083f3a55	4792	All Star Tennis '99 (Europe) (En,Fr,De,Es,It)
All Star Tennis '99 (Europe) (En,Fr,De,Es,It)	3aa28c9f	5022	All Star Tennis '99 (Europe) (En,Fr,De,Es,It)
All Star Tennis '99 (Japan)	044429db	4374	All Star Tennis '99 (Europe) (En,Fr,De,Es,It)
All Star Tennis (Europe)	724cfb24	454	All Star Tennis (Europe)
All Star Tennis 2000 (Europe) (En,De,Es,It)	eee4673e	4398	All Star Tennis 2000 (Europe) (En,De,Es,It)
All Star Tennis 2000 (France)	18812857	3950	All Star Tennis 2000 (Europe) (En,De,Es,It)
All Star Watersports (Europe)	ea16f614	1222	All Star Watersports (Europe)
All-Star Baseball 97 featuring Frank Thomas (USA)	bd76988f	268	All-Star Baseball 97 featuring Frank Thomas (USA)
All-Star Mahjong - Karei naru Shoubushi kara no Chousen (Japan)	cd0ede5f	924	All-Star Mahjong - Karei naru Shoubushi kara no Chousen (Japan)
All-Star Slammin' D-Ball (USA)	7e9f612a	96	All-Star Slammin' D-Ball (USA)
Alla Ricerca della Valle Incantata - Ritorno alla Grande Vallata (Italy)	897619f0	138	Land Before Time, The - Return to the Great Valley (USA)
Allied General (Europe)	2d21857c	918	Allied General (USA)
Allied General (Japan) (En,Ja)	7d2a7f6e	974	Allied General (USA)
Allied General (USA)	d6e0f56a	780	Allied General (USA)
Alnam no Kiba - Juuzoku Juuni Shinto Densetsu (Japan)	387302ea	276	Alnam no Kiba - Juuzoku Juuni Shinto Densetsu (Japan)
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Demo)	ebcc27bc	292	Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1)
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1)	4ea85b9f	296	Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1)
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 2)	3e240e05	296	Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1)
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 3)	11a03d73	296	Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1)
Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)	f7ce671d	124	Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)
